,pct,crime,year,count,crime_category,pct_2
10547,42,GRAND LARCENY                         ,2019,391.0,major,
10548,42,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,108.0,major,
10549,43,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,5.0,major,
10550,43,RAPE                                  ,2019,46.0,major,
10551,43,ROBBERY                               ,2019,359.0,major,
10552,43,FELONY ASSAULT                        ,2019,559.0,major,
10553,43,BURGLARY                              ,2019,140.0,major,
10554,43,GRAND LARCENY                         ,2019,612.0,major,
10555,43,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,143.0,major,
10556,44,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,8.0,major,
10557,44,RAPE                                  ,2019,42.0,major,
10558,44,ROBBERY                               ,2019,430.0,major,
10559,44,FELONY ASSAULT                        ,2019,793.0,major,
10560,44,BURGLARY                              ,2019,173.0,major,
10561,44,GRAND LARCENY                         ,2019,729.0,major,
10562,44,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,111.0,major,
10563,45,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,3.0,major,
10564,45,RAPE                                  ,2019,19.0,major,
10565,45,ROBBERY                               ,2019,143.0,major,
10566,45,FELONY ASSAULT                        ,2019,243.0,major,
10567,45,BURGLARY                              ,2019,99.0,major,
10568,45,GRAND LARCENY                         ,2019,543.0,major,
10569,45,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,125.0,major,
10570,46,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,10.0,major,
10571,46,RAPE                                  ,2019,40.0,major,
10572,46,ROBBERY                               ,2019,359.0,major,
10573,46,FELONY ASSAULT                        ,2019,602.0,major,
10574,46,BURGLARY                              ,2019,199.0,major,
10575,46,GRAND LARCENY                         ,2019,504.0,major,
10576,46,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,63.0,major,
10577,47,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,8.0,major,
10578,47,RAPE                                  ,2019,59.0,major,
10579,47,ROBBERY                               ,2019,347.0,major,
10580,47,FELONY ASSAULT                        ,2019,682.0,major,
10581,47,BURGLARY                              ,2019,245.0,major,
10582,47,GRAND LARCENY                         ,2019,513.0,major,
10583,47,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,183.0,major,
10584,48,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,10.0,major,
10585,48,RAPE                                  ,2019,39.0,major,
10586,48,ROBBERY                               ,2019,309.0,major,
10587,48,FELONY ASSAULT                        ,2019,376.0,major,
10588,48,BURGLARY                              ,2019,150.0,major,
10589,48,GRAND LARCENY                         ,2019,401.0,major,
10590,48,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,86.0,major,
10591,49,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,3.0,major,
10592,49,RAPE                                  ,2019,22.0,major,
10593,49,ROBBERY                               ,2019,190.0,major,
10594,49,FELONY ASSAULT                        ,2019,288.0,major,
10595,49,BURGLARY                              ,2019,133.0,major,
10596,49,GRAND LARCENY                         ,2019,421.0,major,
10597,49,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,98.0,major,
10598,50,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,1.0,major,
10599,50,RAPE                                  ,2019,15.0,major,
10600,50,ROBBERY                               ,2019,107.0,major,
10601,50,FELONY ASSAULT                        ,2019,144.0,major,
10602,50,BURGLARY                              ,2019,102.0,major,
10603,50,GRAND LARCENY                         ,2019,500.0,major,
10604,50,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,90.0,major,
10605,52,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,8.0,major,
10606,52,RAPE                                  ,2019,34.0,major,
10607,52,ROBBERY                               ,2019,363.0,major,
10608,52,FELONY ASSAULT                        ,2019,564.0,major,
10609,52,BURGLARY                              ,2019,184.0,major,
10610,52,GRAND LARCENY                         ,2019,726.0,major,
10611,52,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,78.0,major,
10612,60,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,6.0,major,
10613,60,RAPE                                  ,2019,18.0,major,
10614,60,ROBBERY                               ,2019,121.0,major,
10615,60,FELONY ASSAULT                        ,2019,252.0,major,
10616,60,BURGLARY                              ,2019,85.0,major,
10617,60,GRAND LARCENY                         ,2019,425.0,major,
10618,60,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,39.0,major,
10619,61,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,3.0,major,
10620,61,RAPE                                  ,2019,19.0,major,
10621,61,ROBBERY                               ,2019,141.0,major,
10622,61,FELONY ASSAULT                        ,2019,192.0,major,
10623,61,BURGLARY                              ,2019,144.0,major,
10624,61,GRAND LARCENY                         ,2019,562.0,major,
10625,61,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,60.0,major,
10626,62,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,0.0,major,
10627,62,RAPE                                  ,2019,20.0,major,
10628,62,ROBBERY                               ,2019,132.0,major,
10629,62,FELONY ASSAULT                        ,2019,125.0,major,
10630,62,BURGLARY                              ,2019,162.0,major,
10631,62,GRAND LARCENY                         ,2019,568.0,major,
10632,62,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,50.0,major,
10633,63,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,2.0,major,
10634,63,RAPE                                  ,2019,16.0,major,
10635,63,ROBBERY                               ,2019,75.0,major,
10636,63,FELONY ASSAULT                        ,2019,153.0,major,
10637,63,BURGLARY                              ,2019,88.0,major,
10638,63,GRAND LARCENY                         ,2019,454.0,major,
10639,63,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,66.0,major,
10640,66,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,1.0,major,
10641,66,RAPE                                  ,2019,23.0,major,
10642,66,ROBBERY                               ,2019,116.0,major,
10643,66,FELONY ASSAULT                        ,2019,146.0,major,
10644,66,BURGLARY                              ,2019,164.0,major,
10645,66,GRAND LARCENY                         ,2019,478.0,major,
10646,66,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,69.0,major,
10647,67,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,7.0,major,
10648,67,RAPE                                  ,2019,51.0,major,
10649,67,ROBBERY                               ,2019,235.0,major,
10650,67,FELONY ASSAULT                        ,2019,485.0,major,
10651,67,BURGLARY                              ,2019,156.0,major,
10652,67,GRAND LARCENY                         ,2019,569.0,major,
10653,67,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,127.0,major,
10654,68,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,1.0,major,
10655,68,RAPE                                  ,2019,14.0,major,
10656,68,ROBBERY                               ,2019,73.0,major,
10657,68,FELONY ASSAULT                        ,2019,122.0,major,
10658,68,BURGLARY                              ,2019,104.0,major,
10659,68,GRAND LARCENY                         ,2019,385.0,major,
10660,68,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,78.0,major,
10661,69,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,2.0,major,
10662,69,RAPE                                  ,2019,25.0,major,
10663,69,ROBBERY                               ,2019,91.0,major,
10664,69,FELONY ASSAULT                        ,2019,146.0,major,
10665,69,BURGLARY                              ,2019,63.0,major,
10666,69,GRAND LARCENY                         ,2019,286.0,major,
10667,69,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,72.0,major,
10668,70,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,7.0,major,
10669,70,RAPE                                  ,2019,32.0,major,
10670,70,ROBBERY                               ,2019,157.0,major,
10671,70,FELONY ASSAULT                        ,2019,238.0,major,
10672,70,BURGLARY                              ,2019,133.0,major,
10673,70,GRAND LARCENY                         ,2019,587.0,major,
10674,70,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,56.0,major,
10675,71,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,4.0,major,
10676,71,RAPE                                  ,2019,20.0,major,
10677,71,ROBBERY                               ,2019,169.0,major,
10678,71,FELONY ASSAULT                        ,2019,307.0,major,
10679,71,BURGLARY                              ,2019,126.0,major,
10680,71,GRAND LARCENY                         ,2019,415.0,major,
10681,71,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,89.0,major,
10682,72,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,1.0,major,
10683,72,RAPE                                  ,2019,30.0,major,
10684,72,ROBBERY                               ,2019,181.0,major,
10685,72,FELONY ASSAULT                        ,2019,249.0,major,
10686,72,BURGLARY                              ,2019,159.0,major,
10687,72,GRAND LARCENY                         ,2019,512.0,major,
10688,72,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,77.0,major,
10689,73,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,11.0,major,
10690,73,RAPE                                  ,2019,48.0,major,
10691,73,ROBBERY                               ,2019,293.0,major,
10692,73,FELONY ASSAULT                        ,2019,592.0,major,
10693,73,BURGLARY                              ,2019,166.0,major,
10694,73,GRAND LARCENY                         ,2019,363.0,major,
10695,73,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,75.0,major,
10696,75,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,10.0,major,
10697,75,RAPE                                  ,2019,93.0,major,
10698,75,ROBBERY                               ,2019,683.0,major,
10699,75,FELONY ASSAULT                        ,2019,941.0,major,
10700,75,BURGLARY                              ,2019,468.0,major,
10701,75,GRAND LARCENY                         ,2019,1034.0,major,
10702,75,GRAND LARCENY OF MOTOR VEHICLE                                  ,2019,296.0,major,
10703,76,MURDER & NON NEGL. MANSLAUGHTER                                ,2019,0.0,major,
10704,76,RAPE                                  ,2019,2.0,major,
10705,76,ROBBERY                               ,2019,42.0,major,
10706,76,FELONY ASSAULT                        ,2019,76.0,major,
10707,76,BURGLARY                              ,2019,64.0,major,
